INWINDOW,INFOCUS,ID,Total Emp-Purpose-HBO,Retail-Purpose-HBO,Service-Purpose-HBO,Basic-Purpose-HBO,TotEnroll-Purpose-HBO
1,0,628,200948.85672048898,30544.807236840672,137178.3727426719,33225.6767409764,96973.90405094236
1,0,629,155227.28862381555,23992.198931273553,104753.15786624914,26481.93182629283,75930.68390042632
1,0,630,162233.4473624361,25010.93535434775,109521.01842033483,27701.49358775352,78967.45414589078
1,0,631,173981.09180778638,26717.51601667259,117893.08078358747,29370.495007526348,84399.34722523783
1,0,632,153018.21176539097,23539.67769372797,103996.87276181657,25481.661309846462,75243.4884078009
1,0,633,194908.2559136438,29778.69585861129,133579.96395268454,31549.596102347983,95721.86815073685
1,0,634,152012.14638462238,23348.214135031398,103371.34680299867,25292.585446592322,73760.62132628095
1,0,635,172989.17436272406,26446.714063408544,118245.90303370351,28296.557265611995,84229.98050178878
1,0,636,198391.97943285038,30220.412661428945,135679.8633943466,32491.703377074817,96278.26943425804
1,0,637,187307.90224338823,28398.277610500994,128832.65993561088,30076.96469727636,91662.40706132162
1,0,638,169293.24293346948,25621.96262719031,116725.63334214847,26945.64696413068,83375.94294269585
1,0,639,197237.9256908254,29742.24965896933,136380.16277454764,31115.513257308405,97075.41218805438
1,0,640,200952.42102612797,30180.061365698562,139799.18729639982,30973.172364029568,99783.21438322778
1,0,641,200420.71801729483,29875.781657760257,139733.48644336668,30811.44991616786,98491.63344641503
1,0,642,190069.83025790667,28361.372042239516,132714.6388964976,28993.819319169565,93851.41584491044
1,0,643,203051.0203514663,30084.43501468934,142727.9296183343,30238.65571844263,102480.36392041759
1,0,644,202269.48157513508,30206.339480656494,141989.8067959853,30073.335298493283,102271.73614753321
1,0,645,201649.63544123078,30258.009432060077,141640.54039711904,29751.08561205168,103718.05632588342
1,0,646,161679.8038005878,24850.254255924378,110614.84343468874,26214.7061099747,81688.27067024964
1,0,647,168280.20905093758,25765.728898550395,115830.19323794098,26684.28691444622,85700.04717655502
1,0,648,165899.35850545776,25346.15529990587,114212.59193862192,26340.61126692994,83687.55890576795
1,0,649,165859.95041581593,25409.699478094306,113683.33326171992,26766.917676001693,82814.12731598022
1,0,650,190501.76092530967,29010.329054606977,131692.1941111796,29799.23775952313,95838.79067241654
1,0,651,168966.9683505207,25842.754807059693,116636.12115199842,26488.09239146257,86111.3618786935
1,0,652,201808.2716619895,30516.838271585213,140159.27239916613,31132.16099123816,100960.21091778696
1,0,653,170725.88205790624,25907.123746570174,118610.43576620053,26208.322545135514,85989.80527732111
1,0,654,192582.6482760443,29121.219925797755,134287.08644768278,29174.34190256376,97811.51023186618
1,0,655,205126.92308997776,30899.49529472785,143226.88959318557,31000.538202064326,103390.65894852139
1,0,656,158581.71585135887,23946.12021067833,110840.07111511749,23795.524525563036,80809.58348028257
1,0,657,201529.45356784546,30352.761362862504,141069.7130235518,30106.97918143117,102305.59330088593
1,0,658,188947.61280130193,28435.969851164526,132269.95434262772,28241.688607509725,95517.53982968598
1,0,659,197130.95139055984,29625.244569539715,138387.25306355665,29118.45375746349,100411.70189880457
1,0,660,183945.55699304538,27646.88294786571,129267.20719125215,27031.466853927515,95202.48515382146
1,0,661,168445.20630764565,25942.241720518326,115468.36347426526,27034.60111286205,86373.80163901823
1,0,662,167830.29790894003,25759.770574487517,115632.75939689102,26437.767937561515,86893.6467856996
1,0,663,170604.06896552604,26000.45658511777,118328.81382347179,26274.798556936505,87003.38177752601
1,0,664,174973.8486288299,26460.46608643802,122047.68891430393,26465.693628087913,90411.09618733946
1,0,665,158231.00762958862,23881.76513889452,110646.70980625389,23702.532684440215,81373.42124485866
1,0,666,165470.817227836,24978.626045333844,115837.8686187005,24654.322563801652,85633.48945837731
1,0,667,167634.8187590548,25278.16928186846,117383.82084208883,24972.828635097507,87110.60005004573
1,0,668,190310.6813003829,28668.052496518205,133629.36574859475,28013.263055269956,99705.34179439323
1,0,669,177122.69952467343,26743.87829528514,123601.4201882917,26777.401041096593,92342.02407890023
1,0,670,169346.06076721533,25708.66610688465,117668.02548615448,25969.369174176205,87186.40030834536
1,0,671,162620.96345702914,24634.45743477581,113093.75045869191,24892.755563561434,85812.36930331275
1,0,672,149311.0631947713,22650.783037028767,103811.57996105633,22848.700196686223,78858.2210866841
1,0,673,149216.72641702776,22616.59703948423,103939.59900417703,22660.530373366517,78620.99664241001
1,0,674,154456.14344084865,23496.138867923608,107258.33757374536,23701.66699917966,80575.12459353512
1,0,675,156702.27108239874,23948.40459916648,108351.25144704385,24402.615036188425,82125.56141678036
1,0,676,152199.8673341125,23345.63315164971,104855.69033444302,23998.543848019788,80344.70113082425
1,0,677,166111.26733506055,25565.344554451032,113946.532006658,26599.390773951483,88203.4003929957
1,0,678,172474.62890079265,26648.785074399133,117997.2204747424,27828.62335165115,94701.12264672646
1,0,679,182157.7938051147,27961.659752906573,125340.27847823389,28855.855573974266,98841.02937613656
1,0,680,155086.48144662334,23796.285782644598,106949.60254316112,24340.593120817644,84324.40023792667
1,0,681,151906.97806262315,23173.51324039121,105212.26190275478,23521.20291947718,81370.01439407117
1,0,682,156861.72688595564,23933.611243148414,108566.92775086152,24361.18789194569,83068.49866792097
1,0,683,168052.0446283109,25546.082342404618,116538.57491011194,25967.387375794344,88579.86412789702
1,0,684,191104.96271795285,29323.14165989797,132040.1091219184,29741.711936136482,101698.5956831778
1,0,685,194097.0252657621,29926.627080318547,133623.31548372455,30547.08270171898,104439.53049515634
1,0,686,159019.93119557528,24545.519746265483,109303.55470388381,25170.85674542596,85660.04708113517
1,0,687,176676.55135993587,27272.9491997818,121529.36891040359,27874.233249750483,96145.64043028539
1,0,688,193214.29106715586,29715.69742007552,133352.91616477948,30145.677482300867,104725.3540053308
1,0,689,191431.82074816484,29385.01981671965,132341.54980256612,29705.251128879077,104015.12234431555
1,0,690,158990.3352390747,24355.406254726353,110018.56782207308,24616.361162275258,86579.75411203822
1,0,691,190142.58839329437,29247.43455427391,131015.00426007455,29880.149578945937,104301.08321166916
1,0,692,191502.7965772609,29552.651658150382,131814.49172904834,30135.653190062196,104533.53512198219
1,0,693,185905.27228874713,28785.036811379672,127267.2146289377,29853.020848429744,103435.42497171418
1,0,694,146897.43099528283,22889.65826001169,100097.67990791447,23910.092827356675,83149.31176083593
1,0,695,153052.6830989989,23864.801860533888,104210.65024020847,24977.23099825658,88118.00850689784
1,0,696,187646.56823374657,29122.00407738119,128287.97495373258,30236.58920263279,106843.65486479351
1,0,697,182388.69401809503,28208.335024957963,124842.22431522913,29338.134677907932,103284.87017936746
1,0,698,149909.05684446005,23566.179296692466,101397.14923945516,24945.728308312435,84634.7542010427
1,0,699,145522.23377176642,22909.639713281344,98398.46493092731,24214.12912755777,82178.15666841414
1,0,700,174022.24375073443,27380.878897528386,117444.05704177877,29197.307811427312,97198.16271231072
1,0,701,159329.52673668164,24998.143201103816,107562.73874725577,26768.644788322035,88766.87318248302
1,0,702,156073.33963810495,24634.92913746842,104830.08277065963,26608.327729976892,86448.28430195934
1,0,703,144256.5842021798,22861.10354221032,96961.30756062646,24434.17309934303,80099.06782282412
1,0,704,145656.4676538646,23219.51478129478,97118.97471726024,25317.978155309564,79995.03182995059
1,0,705,148039.44506612848,23526.895421917463,98653.67493756433,25858.874706646657,81322.22526502528
1,0,706,159595.14443338587,25321.243568137197,106437.13883368725,27836.762031561484,86332.59648138884
1,0,707,159394.61441882479,25144.47925480535,106907.14921222624,27342.985951793202,85742.38733940457
1,0,708,175939.65663370822,27381.87898812219,119585.75446096361,28972.023184622412,97981.30964533042
1,0,709,180756.30939290652,28376.29630271502,121887.1020633957,30492.911026795784,97660.62215638898
1,0,710,174690.27909840448,27134.429358637408,118771.93388422436,28783.91585554275,94620.81912306508
1,0,711,180111.96273123682,28013.36987579063,122363.99598569954,29734.596869746696,94802.09438163789
1,0,712,179626.06709846552,28138.66942580496,121303.30351137475,30184.09416128581,94036.25627377954
1,0,713,179393.5311143228,28203.777300425376,120515.96186759263,30673.791946304813,95030.17266759605
1,0,714,151436.3396355444,23977.7373005963,101056.49106182634,26402.11127312178,79199.83900535337
1,0,715,155560.85095695918,24728.753015029404,103321.2271448197,27510.870797110107,80944.55269046691
1,0,716,162325.0130704322,26182.523004736428,107099.57420463346,29042.915861062305,86746.78925281938
1,0,717,148611.31577565832,24009.069678114025,97781.37738288616,26820.86871465815,80461.94211316067
1,0,718,140698.36400810347,22886.721086556598,91845.38272147287,25966.260200073993,76257.45444599702
1,0,719,141795.88797126664,23230.024347364848,91372.36515629127,27193.498467610494,75323.0345628673
1,0,720,139307.77137072087,22660.10349630048,90693.3061466233,25954.361727797128,74855.95111245946
1,0,721,149061.0253726882,24077.370218959266,98020.79129550343,26962.863858225508,80938.84614136095
1,0,722,116870.24564616276,19006.954639263113,76127.98315012605,21735.3078567736,62379.32795044836
1,0,723,151783.0806466951,24477.044281166032,99209.94142607176,28096.094939457304,80466.85464142243
1,0,724,148597.96587180754,23823.243268414935,97642.17955393737,27132.54304945524,78798.39538941364
1,0,725,149873.6886050962,24074.803673816514,98228.02169677193,27570.86323450773,79038.00921250561
1,0,726,150987.1999082662,24366.533548158994,98347.33197877726,28273.33438132994,78932.3732296065
1,0,727,139348.16598459467,22782.9791613635,90144.09057726967,26421.09624596152,73176.15729303496
1,0,728,139636.94008215467,22885.66031810674,89622.90014266146,27128.379621386437,72643.57770312195
1,0,729,194723.40920164288,28698.147361141186,138990.42985254937,27034.83198795235,108245.3666258615
1,0,730,160581.77580526346,23998.232992441903,114011.94339765605,22571.599415165496,88947.58935142322
1,0,731,148235.44944140498,22460.548421291634,104590.94532417825,21183.955695935096,81049.0882535348
1,0,732,155033.60743959795,23862.3231132062,108468.71033149237,22702.57399489939,84255.1796497638
1,0,733,148595.36457359573,22837.395093395935,104349.34457202569,21408.62490817411,81859.38978498423
1,0,734,153768.77868854094,23352.104076358664,108548.65617616454,21868.01843601775,84190.06277358327
1,0,735,170170.68213301108,24801.595081656644,122344.91525934699,23024.17179200744,95040.66955466606
1,0,736,169522.53898498692,24901.43396748809,121712.55530448622,22908.549713012613,94464.24839986535
1,0,737,146794.7575763574,21865.137147956,104726.2668014592,20203.353626942186,81470.805313522
1,0,738,137164.81313699915,20698.98493554579,97113.11383172435,19352.714369729,75990.4647543534
1,0,739,153825.26443057318,23771.47966588227,107533.61661975158,22520.16814493931,85225.67080048789
1,0,740,145284.0157698942,22449.010758412423,101654.58069076153,21180.42432072025,80906.77929835342
1,0,741,152266.3503324012,23197.62695513496,107309.6439136469,21759.079463619368,84447.06409242429
1,0,742,165496.25842741586,24925.122249507698,117446.65681228811,23124.479365620056,91980.31678700661
1,0,743,159270.2392875796,23751.080428485904,113601.45601026861,21917.70284882513,88579.41579376589
1,0,744,152062.53716517592,22346.107856491322,109192.76855174388,20523.660756940713,84558.9873820094
1,0,745,161425.6427445407,23545.802950870217,116151.18877294469,21728.6510207258,89836.40868013559
1,0,746,138611.37155710912,20364.689921876645,99392.54746850349,18854.134166729,77363.37327324532
1,0,747,160716.10351881146,23880.838330427912,114659.2960969231,22175.969091460436,90124.38423436611
1,0,748,148763.0645323195,22303.120277479873,105566.14819278804,20893.796062051588,83199.75074468806
1,0,749,163959.59566554183,25260.340024308116,114908.62686580741,23790.6287754263,91625.36099583437
1,0,750,156261.58801020047,24656.085787366435,108210.12328948382,23395.378933350228,86844.1039663385
1,0,751,158357.22069557264,24596.163792550968,109986.38055668244,23774.676346339213,87276.76008325825
0,0,752,148133.81242336324,23379.544942862925,102390.74183389358,22363.52564660673,82262.42704239603
0,0,753,129947.49999756244,20932.028457472396,88737.03338389228,20278.438156197775,72032.35146781761
0,0,754,142523.40991093015,22981.427135931925,95957.10835935017,23584.874415648075,76115.78092231578
0,0,755,138111.13870122063,22563.243789196797,91938.33585281028,23609.55905921356,73395.83186071865
0,0,756,49377.02835021366,9675.582421920768,27973.71822914246,11727.72769915043,27363.14710876811
0,0,757,72889.99606686503,14118.083366885052,40564.78479866524,18207.127901314743,39493.63716322342
0,0,758,74380.47575341369,14498.484270181107,41860.684086224945,18021.307397007622,40661.05354779719
0,0,759,61896.85063932042,12066.543456492333,35054.79521908064,14775.511963747442,34254.937890034926
0,0,760,61683.85081386531,12028.018083361982,35001.13163322457,14654.701097278763,34422.54806754489
0,0,761,64388.76725690347,12587.281224673885,36710.02119507956,15091.464837150019,36260.61917347737
0,0,762,64304.823088259174,12566.49380866552,36690.186003968,15048.14327562565,36388.835572975084
0,0,763,67463.54627936447,13219.147240824224,38606.529321525144,15637.86971701511,38321.08459349924
0,0,764,63030.52927768143,12347.799653744923,36141.79417363001,14540.935450306495,36110.27650834836
0,0,765,75433.23802659495,14510.755946114297,41499.68523659937,19422.79684388129,40666.331849232236
0,0,766,73976.01415253835,14322.341453234378,40839.95590912837,18813.716790175593,39841.31003936182
0,0,767,71950.50813496074,13939.674881914803,39898.1021860595,18112.731066986442,38841.31088295944
0,0,768,64252.00434454369,12481.42503787524,35797.27426775135,15973.305038917084,34836.846087326456
0,0,769,67194.79896854465,13089.194288741166,37785.96438167059,16319.640298132897,36748.04423951308
0,0,770,65478.39430844687,12721.01979642886,36616.35577789872,16141.018734119285,35427.60946106933
0,0,771,63338.89533783164,12346.358220732185,35707.84627941738,15284.690837682054,34682.2344017776
0,0,772,71211.79797331782,13879.021040700783,40187.49637213289,17145.280560484163,39117.619187523764
0,0,773,67026.96334978694,13078.336151592346,37852.64919316933,16095.97800502526,36800.853113517376
0,0,774,68687.69953691587,13435.47574369832,38721.98669021604,16530.237103001513,37389.39593704709
0,0,775,70867.7462103594,13867.375479735521,40343.71095198536,16656.659778638514,39012.59226611508
0,0,776,66629.8622301765,13035.610123726548,37886.89997904775,15707.352127402213,36857.495356016014
0,0,777,65730.05828768914,12840.95310218682,37332.994786076146,15556.110399426187,36623.77329380014
0,0,778,68938.26546768664,13500.368273460963,39359.7772483569,16078.119945868784,38460.8491974422
0,0,779,69120.22858836058,13526.471763031474,39450.86118201054,16142.895643318581,39110.36261382587
0,0,780,66597.07597945786,13067.265998008492,38109.093395487704,15420.716585961665,37749.90898331576
0,0,781,66545.51811756719,13053.221735626441,38171.734981148824,15320.56140079193,37028.06891344612
0,0,782,74334.72597561244,14481.747640642421,41047.950871025845,18805.02746394419,40142.51066011853
0,0,783,79710.71057074367,15571.120337452776,44143.30629492537,19996.28393836552,43020.687389007035
0,0,784,76323.63814851842,14954.947810356522,42273.59857418056,19095.09176398135,40833.30013283011
0,0,785,79000.6556222925,15531.154134978839,43875.18039000131,19594.32109731235,42206.935008751796
0,0,786,74390.52863099205,14509.007074892812,41252.44695993868,18629.074596160546,40149.95853204863
0,0,787,74502.55623999087,14561.491221533417,41571.57147704193,18369.493541415515,40119.83674365305
0,0,788,72966.82122218877,14187.100958188117,40728.16505541262,18051.55520858803,39500.64832269557
0,0,789,76412.34611260782,14977.361269629851,43046.70036057929,18388.28448239866,41417.05023126122
0,0,790,76915.49445224181,15145.897575578716,43334.22662702114,18435.37024964196,41485.395697483065
0,0,791,71294.76703218685,13957.420828130476,40486.964780480455,16850.381423575906,39109.847350381235
0,0,792,74196.25274717294,14524.66153581558,42395.190822071185,17276.400389286173,40535.2891412794
0,0,793,79372.29667540053,15574.427333495967,44787.80528981436,19010.064052090212,42134.167854686035
0,0,794,79520.38375006348,15378.472976880845,44576.56755294426,19565.34322023837,39824.98032064781
0,0,795,78641.5178740193,15227.952692631827,44108.883906613206,19304.68127477425,39915.573791920484
0,0,796,85933.31937525237,16645.75494542694,47593.304781435785,21694.259648389645,45949.09491420087
0,0,797,87188.56720283224,17101.652144141455,48551.18314065569,21535.731918035104,46209.74936498055
0,0,798,89484.37010436063,17618.955494617054,49775.25529203978,22090.15931770378,46932.99902109633
0,0,799,85712.0970657184,16798.901826842164,47394.059173214264,21519.136065661958,45325.01106388616
0,0,800,85837.43677952772,16871.176261382265,47589.80012349309,21376.460394652364,44862.42453107221
0,0,801,92602.06777366622,18416.098598761248,51529.75221376704,22656.216961137936,47420.11117382437
0,0,802,101052.98306280313,20227.224296591092,56103.71466732592,24722.044098886112,51064.16366197309
0,0,803,95640.84223506138,19088.49982577916,53064.02413750048,23488.318271781747,49232.15765012723
0,0,804,86987.03565084915,17192.336868578826,48215.38687239102,21579.311909879303,45874.24583616511
0,0,805,91699.58289197803,18122.115058833846,50642.503041763164,22934.964791381015,46815.164322232005
0,0,806,100001.8580348687,20148.701118460347,55444.86367074068,24408.293245667668,48879.671400761625
0,0,807,100059.71714464427,19909.0835918718,55344.70202579709,24805.931526975382,48670.58948574616
0,0,808,88590.92118884978,17447.07465752588,49617.09134495475,21526.755186369148,46283.84621177975
0,0,809,102612.66148307169,20396.088564495454,57123.10822774992,25093.464690826295,51615.24592865747
0,0,810,103782.60252557287,20238.707150099937,58381.792301483336,25162.103073989594,51437.76575985726
0,0,811,97942.37509699968,19775.280143684075,54414.7851319827,23752.309821332878,47929.27940271562
0,0,812,101999.22218983652,20449.216127280637,56829.7862857581,24720.219776797792,49820.45505945232
0,0,813,107779.5256551931,20588.138057587566,60632.771563477494,26558.616034128056,52109.521793450556
0,0,814,108686.18347639623,21048.356986193656,60414.587017652986,27223.239472549572,51161.037690382065
0,0,815,114579.76991097722,20601.57630812902,66544.61664870668,27433.57695414154,56169.29070234638
0,0,816,113615.32506259036,20791.75280893457,65773.56149863997,27050.010755015843,56805.792468014275
0,0,817,108972.9546952097,20224.21442168279,62627.87805305589,26120.862220471015,55402.11913825093
0,0,818,111915.38901257429,20323.365778944866,64546.10471413474,27045.918519494684,54469.029958042534
0,0,819,108061.58920461472,19918.68782739002,62027.09912779225,26115.802249432447,52929.043955575726
0,0,820,110514.85795674182,20708.180098711855,63206.589757352995,26600.08810067698,55461.320714152076
0,0,821,112924.74952448867,21119.27632336722,64550.71051436582,27254.762686755643,55499.21872931056
0,0,822,108013.39946828582,20538.664032257613,61317.12561273862,26157.609823289586,53500.79062475278
0,0,823,115165.02736808053,21558.050613008712,65587.96855933551,28019.00819573631,55999.245540036514
0,0,824,110086.1227928303,20273.31880864879,62974.48589121344,26838.31809296805,53473.6862822957
0,0,825,119985.43112193298,21683.291685912613,68909.70102555677,29392.438410463605,57112.21364422998
0,0,826,118389.88645675358,21322.954566814125,67650.57960539054,29416.3522845489,55137.84256880026
0,0,827,116731.33343284877,21226.35044515152,66519.8397394939,28985.143248203327,55131.17524085469
0,0,828,121530.44602313875,22026.57623517118,69166.842293621,30337.027494346563,56711.43605195828
0,0,829,117237.85563484955,21864.403878981982,65985.79695508002,29387.65480078755,54620.716813869396
0,0,830,123681.79489038224,22453.10344927592,69784.93156355408,31443.75987755222,56553.32090832235
0,0,831,120554.32616218214,22039.120674882743,67610.2178466282,30904.987640671203,54533.2040831149
0,0,832,118570.92081260399,21959.475238734616,66459.69168398647,30151.75388988287,54051.686755661976
0,0,833,119856.6919986357,21885.066277335292,67212.56002154545,30759.065699754956,54161.689595439886
0,0,834,79511.16401225505,14587.9706862383,44543.61074634044,20379.58257967631,35433.283601778465
0,0,835,120972.01936709315,21474.930733740603,67746.26390562172,31750.824727730847,53930.73704673956
0,0,836,120048.23892172606,21570.516526843017,67463.04609061539,31014.676304267647,53839.216765920886
0,0,837,127176.97788697295,22846.229024260174,71571.26470699011,32759.48415572266,57300.946723709516
0,0,838,126758.76449699115,22431.423222212692,71105.29682869626,33222.04444608219,56091.700117779226
0,0,839,122193.00317853346,21299.93350658618,67930.43602558855,32962.633646358714,52748.10251147433
0,0,840,130871.49311383191,22964.972892041635,73330.01026677452,34576.50995501576,57382.58980043196
0,0,841,127792.95760347867,22768.553430319695,72328.16710349094,32696.23706966804,57506.36261193852
0,0,842,135693.44859916912,23137.143621156396,78748.38652863142,33807.91844938131,61731.17978826842
0,0,843,133533.6245436245,23224.078973559834,78047.57382421655,32261.97174584812,63335.98137007379
0,0,844,129027.48157523529,22744.987833502837,74392.48409902625,31890.009642706216,59979.37280273912
0,0,845,130831.73982774583,22405.13116461801,75427.2801515066,32999.32851162122,58862.9600541068
0,0,846,138686.68249730323,23861.309496321835,79522.82101034645,35302.55199063493,61699.527526289006
0,0,847,135162.60562424044,23465.811423105853,77690.10999281322,34006.68420832137,60972.57182742472
0,0,848,128650.70031338818,22715.035812366477,73613.69782271798,32321.966678303746,58932.21537615072
0,0,849,133559.3566194612,23440.564636539224,76185.87241022284,33932.91957269916,59805.37416383611
0,0,850,133452.33233782792,23254.42884020958,75543.77133575852,34654.132161859816,58828.89319921732
0,0,851,132334.41681174422,23009.958402793087,74817.32900610096,34507.12940285016,57777.37366806673
0,0,852,133744.45300009675,23268.466992805555,75644.40354371954,34831.58246357165,58027.196441965054
0,0,853,143068.59149136156,24215.861907049744,85644.47513846292,33208.254445848885,68031.32553461645
0,0,854,144095.51317017505,24425.16440454645,85679.58243922357,33990.76632640503,67531.84914613159
0,0,855,145476.86841500518,24634.32952382196,85636.18591943877,35206.35297174446,66591.44974746674
0,0,856,144129.46845171787,24539.1159260039,83937.34876117272,35653.003764541245,64988.96576050547
0,0,857,142449.6467350713,24206.590812295308,83300.68967436516,34942.36624841082,63997.86015162004
0,0,858,146271.8687934341,25049.985912051758,86945.15525853775,34276.72762284463,68145.91877224529
0,0,859,142262.4963606583,24450.35095582408,83860.24547460105,33951.89993023317,64786.90396707821
0,0,860,139867.7697223213,24059.926967982596,83354.34142487336,32453.501329465347,64930.13152639374
0,0,861,146267.76240793904,24770.044703502546,84128.81221876346,37368.905485673036,64064.413120644545
0,0,862,139725.91229126128,23769.549471232785,79400.37207219917,36555.990747829324,59503.341780623
0,0,863,141455.329236246,24086.669210480904,79163.46240662012,38205.197619144965,59271.37694570826
0,0,864,143100.98858532996,24375.70396446304,79744.90563962692,38980.37898124,59548.640510273275
0,0,865,141587.43791021517,24033.184796846133,78589.18549146832,38965.067621900715,57929.5939836751
0,0,866,140695.0534891859,23589.24056471693,77073.70041164034,40032.11251282862,56050.8086083774
0,0,867,131535.69193598308,22198.43302324949,72144.93079137296,37192.32812136063,53370.405155691915
0,0,868,125019.76489078585,20155.965659770834,67820.94679428743,37042.852436727575,49122.84223977626
0,0,869,121367.4737704468,19426.275577320477,65553.46490788182,36387.733285244496,47622.32644536484
0,0,870,129614.65180301407,21633.371628333887,71108.87615441781,36872.40402026237,51555.19840868807
0,0,871,134564.6741772847,22337.341682443992,73645.96661958775,38581.365875252966,53566.079280512786
0,0,872,136093.46309181358,22481.779027694145,74288.52554197282,39323.15852214661,53543.6198431672
0,0,873,131144.19715768928,22018.42529524863,72073.68797522329,37052.08388721736,51807.12105800308
0,0,874,145165.7730920267,24502.096733878207,80752.03895406857,39911.63740407991,59071.09865250691
0,0,875,142223.0984628183,23977.558269452275,79088.06566027828,39157.47453308775,58258.89243938071
0,0,876,139811.36477330208,23725.35808946956,78554.25461465669,37531.75206917585,58702.63274011377
0,0,877,140971.03931313826,24300.222737721106,79427.09100674067,37243.72556867647,58016.53100057559
0,0,878,144524.91034451453,24665.31526554178,81096.07368977825,38763.52138919452,59891.84234138323
0,0,879,142619.92692679132,24336.653299488313,80945.4539240532,37337.81970324979,60432.50418636097
0,0,880,145714.24476472696,24912.168455622523,82803.5450300274,37998.53127907704,61401.89941525838
0,0,881,141133.96296218224,24079.204323802085,81522.50200717514,35532.25663120502,61573.58597276411
0,0,882,142088.9770508563,24197.94303835402,81755.05985536531,36135.97415713698,61573.56417552986
0,0,883,140789.83510799624,23865.419310917678,80998.14385196561,35926.27194511296,61183.58550048328
0,0,884,144558.28569440122,24901.763894168835,82310.213404058,37346.30839617437,60290.283741430656
0,0,885,131708.02068226069,22951.87041869959,75102.17934111212,33653.97092244896,54593.27320187999
0,0,886,135221.62315632272,23417.038094057443,78444.49313314457,33360.091929120696,58703.11940411481
0,0,887,137899.2334489852,23930.367289096626,79161.88624684451,34806.979913044066,57786.751196514604
0,0,888,138845.38187143352,23984.640205082775,81335.91293760887,33524.828728741886,61197.13406164455
1,0,889,145453.73169653403,24050.93945575304,91983.45577014897,29419.33647063202,74638.93147504692
1,0,890,134040.65366350827,22129.280951446668,85297.05782205946,26614.31489000214,70000.55607606567
0,0,891,138412.76458560498,22879.04497635562,87737.49731021987,27796.222299029498,72163.8135710501
0,0,892,140413.16437765904,23357.524698072026,88107.25490647175,28948.384773115264,72427.85800647354
0,0,893,148889.79515295514,24877.464742777716,92891.90161768651,31120.428792490908,74858.00288826974
0,0,894,130419.03477856348,21756.865837573852,81773.92874090356,26888.240200086053,67267.83539279754
0,0,895,139916.6842961881,23376.637801250017,87151.18745301838,29388.859041919684,71535.75844774592
0,0,896,129665.76670275183,21759.73299389563,80664.39598750757,27241.63772134864,65929.16797125357
0,0,897,144084.3107808252,24216.53934653564,89457.46717424467,30410.304260044897,72752.65980126934
0,0,898,141088.777614636,23719.946570582048,87446.91481365128,29921.916230402665,70045.23473387411
0,0,899,132664.88624502334,22427.7545944468,81804.61997190618,28432.511678670326,65830.89463287982
0,0,900,133978.9349252146,22748.170791025863,82053.56998343545,29177.19415075328,65769.30900883008
0,0,901,124228.17768885728,21071.61264928037,76026.56144468283,27130.0035948941,60495.87377804141
0,0,902,141414.53510725475,23829.900400122453,87190.64341786344,30393.991289268888,68907.40798109137
0,0,903,138151.6364600791,23291.64296963859,84782.10898018659,30077.884510253938,66592.52029065123
0,0,904,137609.407524032,23375.457346318533,83818.36604648634,30415.584131227122,67304.79043535153
0,0,905,138975.65418831774,23557.47434645136,85435.09079167544,29983.08905019096,69029.09021434527
0,0,906,139393.754583001,23784.65617965388,84671.30731683703,30937.791086510086,67555.26979602815
0,0,907,136175.45533279664,23231.607536854975,82628.73323484081,30315.114561100836,65441.22119679011
1,0,908,156550.49498613636,25158.356366249845,102785.11380670214,28607.02481318435,80254.3387604079
